,name,mean,std,median,min,max
2707,Macatuba,-0.8153815865516663,0.0,-0.8153815865516663,-0.8153815865516663,-0.8153815865516663
2708,Macau,0.8310843706130981,0.0,0.8310843706130981,0.8310843706130981,0.8310843706130981
2709,Macaubal,-0.8586605787277222,0.0,-0.8586605787277222,-0.8586605787277222,-0.8586605787277222
2710,Maced?nia,,,,,
2711,Macei?,-0.02613105997443199,0.0,-0.02613105997443199,-0.02613105997443199,-0.02613105997443199
2712,Machacalis,1.492500901222229,0.0,1.492500901222229,1.492500901222229,1.492500901222229
2713,Machadinho,1.14146888256073,0.0,1.14146888256073,1.14146888256073,1.14146888256073
2714,Machadinho D'Oeste,0.5230275392532349,0.35103896260261536,0.5002018809318542,-0.285732626914978,1.094496250152588
2715,Machado,-1.5817980766296387,0.0,-1.5817980766296387,-1.5817980766296387,-1.5817980766296387
2716,Machados,,,,,
2717,Macieira,,,,,
2718,Macuco,-0.42754173278808594,0.0,-0.42754173278808594,-0.42754173278808594,-0.42754173278808594
2719,Macurur?,0.9495270848274231,0.8337618708610535,0.8158286213874817,0.0018164211651310325,2.0309362411499023
2720,Madalena,0.35590827465057373,0.16820432245731354,0.35590827465057373,0.187703937292099,0.5241125822067261
2721,Madeiro,-0.6959986090660095,0.0,-0.6959986090660095,-0.6959986090660095,-0.6959986090660095
2722,Madre de Deus,,,,,
2723,Madre de Deus de Minas,,,,,
2724,Maetinga,,,,,
2725,Mafra,1.6288578510284424,0.08043831586837769,1.6288578510284424,1.54841947555542,1.7092961072921753
2726,Mag?,,,,,
2727,Magalh?es Barata,,,,,
2728,Magalh?es de Almeida,-0.7423413395881653,0.0,-0.7423413395881653,-0.7423413395881653,-0.7423413395881653
2729,Magda,-1.1656156778335571,0.0,-1.1656156778335571,-1.1656156778335571,-1.1656156778335571
2730,Maiquinique,1.1368615627288818,0.0,1.1368615627288818,1.1368615627288818,1.1368615627288818
2731,Mairi,-0.7647647857666016,0.12171274423599243,-0.7647647857666016,-0.886477530002594,-0.6430520415306091
2732,Mairinque,0.3298357129096985,0.0,0.3298357129096985,0.3298357129096985,0.3298357129096985
2733,Mairipor?,,,,,
2734,Mairipotaba,-0.896632969379425,0.0,-0.896632969379425,-0.896632969379425,-0.896632969379425
2735,Major Gercino,,,,,
2736,Major Isidoro,0.6706039309501648,0.0,0.6706039309501648,0.6706039309501648,0.6706039309501648
2737,Major Sales,,,,,
2738,Major Vieira,,,,,
2739,Malacacheta,,,,,
2740,Malhada,1.1044561862945557,0.26217198371887207,1.1044561862945557,0.8422842025756836,1.3666281700134277
2741,Malhada de Pedras,,,,,
2742,Malhada dos Bois,,,,,
2743,Malhador,,,,,
2744,Mallet,,,,,
2745,Malta,,,,,
2746,Mamanguape,,,,,
2747,Mamba?,0.05008025839924812,0.0,0.05008025839924812,0.05008025839924812,0.05008025839924812
2748,Mambor?,-0.29369843006134033,0.0,-0.29369843006134033,-0.29369843006134033,-0.29369843006134033
2749,Mamonas,1.5595654249191284,0.0,1.5595654249191284,1.5595654249191284,1.5595654249191284
2750,Mampituba,0.48082444071769714,0.0,0.48082444071769714,0.48082444071769714,0.48082444071769714
2751,Mana?ra,0.31606560945510864,0.0,0.31606560945510864,0.31606560945510864,0.31606560945510864
2752,Manacapuru,0.9743077158927917,0.6897687315940857,0.9744911789894104,0.18107374012470245,2.0814192295074463
2753,Manaquiri,0.24485020339488983,0.16750089824199677,0.24118712544441223,0.0302494615316391,0.4761766493320465
2754,Manari,,,,,
2755,Manaus,1.343851089477539,0.7945799827575684,1.5608686208724976,-0.5933369398117065,2.520318031311035
2756,Mandagua?u,-0.41136443614959717,0.0,-0.41136443614959717,-0.41136443614959717,-0.41136443614959717
2757,Mandaguari,,,,,
2758,Mandirituba,,,,,
2759,Manduri,-0.3403932452201843,0.0,-0.3403932452201843,-0.3403932452201843,-0.3403932452201843
2760,Manfrin?polis,,,,,
2761,Manga,1.0417208671569824,0.04070049524307251,1.0417208671569824,1.0010204315185547,1.0824214220046997
2762,Mangaratiba,,,,,
2763,Mangueirinha,0.26659145951271057,0.35681334137916565,0.26659145951271057,-0.09022190421819687,0.6234048008918762
2764,Manhua?u,,,,,
2765,Manhumirim,,,,,
2766,Manicor?,1.7985825538635254,0.48478609323501587,1.7784419059753418,0.45831385254859924,2.674553394317627
2767,Manoel Em?dio,0.068564772605896,0.0,0.068564772605896,0.068564772605896,0.068564772605896
2768,Manoel Ribas,-0.7023929357528687,0.02913719415664673,-0.7023929357528687,-0.7315301299095154,-0.6732557415962219
2769,Manoel Urbano,0.5645536780357361,0.19573409855365753,0.6197477579116821,0.1561451256275177,0.8410428166389465
2770,Manoel Viana,0.7359986305236816,0.06404349207878113,0.7359986305236816,0.6719551086425781,0.8000420928001404
2771,Manoel Vitorino,1.493334412574768,0.29357922077178955,1.4827839136123657,1.1391663551330566,1.85805344581604
2772,Mansid?o,-0.1349109262228012,0.18650488555431366,-0.16744065284729004,-0.3611421287059784,0.15637969970703125
2773,Manten?polis,,,,,
2774,Mantena,0.6009572744369507,0.0,0.6009572744369507,0.6009572744369507,0.6009572744369507
2775,Maquin?,0.7453017234802246,0.0,0.7453017234802246,0.7453017234802246,0.7453017234802246
2776,Mar Vermelho,,,,,
2777,Mar de Espanha,,,,,
2778,Mar?lia,-0.020557060837745667,0.02330736443400383,-0.020557060837745667,-0.043864425271749496,0.0027503047604113817
2779,Mara Rosa,-0.07999727129936218,0.4880959689617157,-0.056337565183639526,-0.716050386428833,0.5087364315986633
2780,Mara?,0.9535797834396362,0.20042406022548676,0.9787955284118652,0.20125658810138702,1.169710397720337
2781,Marab?,-0.519377589225769,0.19664528965950012,-0.5470747947692871,-0.9646256566047668,-0.1215943694114685
2782,Marab? Paulista,-0.06370417028665543,0.0,-0.06370417028665543,-0.06370417028665543,-0.06370417028665543
2783,Marac?s,0.4631045460700989,0.15204845368862152,0.4631045460700989,0.31105610728263855,0.6151530146598816
2784,Maraca?,,,,,
2785,Maraca?um?,-0.3266589045524597,0.0,-0.3266589045524597,-0.3266589045524597,-0.3266589045524597
2786,Maracaj?,,,,,
2787,Maracaju,-0.09473302215337753,0.27649885416030884,-0.0763276219367981,-0.6227877140045166,0.34968066215515137
2788,Maracan?,-0.3090856373310089,0.16750310361385345,-0.3090856373310089,-0.47658875584602356,-0.14158253371715546
2789,Maracana?,,,,,
2790,Maragogi,-0.07395685464143753,0.0,-0.07395685464143753,-0.07395685464143753,-0.07395685464143753
2791,Maragogipe,-0.16557875275611877,0.0,-0.16557875275611877,-0.16557875275611877,-0.16557875275611877
2792,Maraial,,,,,
2793,Maraj? do Sena,-1.952765941619873,0.0,-1.952765941619873,-1.952765941619873,-1.952765941619873
2794,Maranguape,0.9126918911933899,0.09414321184158325,0.9126918911933899,0.8185486793518066,1.0068351030349731
2795,Maranh?ozinho,-0.2870510220527649,0.0,-0.2870510220527649,-0.2870510220527649,-0.2870510220527649
2796,Marapanim,-0.09337251633405685,0.12661775946617126,-0.09337251633405685,-0.21999026834964752,0.03324523940682411
2797,Marapoama,,,,,
2798,Marat?,,,,,
2799,Marata?zes,,,,,
2800,Marau,-1.3055728673934937,0.0,-1.3055728673934937,-1.3055728673934937,-1.3055728673934937
2801,Maravilha,-0.3594236671924591,0.0,-0.3594236671924591,-0.3594236671924591,-0.3594236671924591
2802,Maravilhas,,,,,
2803,Marca??o,0.33659207820892334,0.0,0.33659207820892334,0.33659207820892334,0.33659207820892334
2804,Marcel?ndia,0.15123043954372406,0.18835791945457458,0.14206749200820923,-0.13174645602703094,0.42732250690460205
2805,Marcelino Ramos,,,,,
2806,Marcelino Vieira,,,,,
2807,Marcion?lio Souza,0.29937782883644104,0.12213068455457687,0.29937782883644104,0.17724715173244476,0.4215085208415985
2808,Marco,-0.8261772990226746,0.0,-0.8261772990226746,-0.8261772990226746,-0.8261772990226746
2809,Marcol?ndia,,,,,
2810,Marcos Parente,-1.8723771572113037,0.0,-1.8723771572113037,-1.8723771572113037,-1.8723771572113037
2811,Marechal C?ndido Rondon,-0.3260572552680969,0.0,-0.3260572552680969,-0.3260572552680969,-0.3260572552680969
2812,Marechal Deodoro,,,,,
2813,Marechal Floriano,,,,,
2814,Marechal Thaumaturgo,-1.1971181631088257,0.46362847089767456,-1.2818076610565186,-1.630156397819519,-0.20431436598300934
2815,Marema,,,,,
2816,Mari,,,,,
2817,Mari?polis,,,,,
2818,Maria Helena,-0.15566903352737427,0.0,-0.15566903352737427,-0.15566903352737427,-0.15566903352737427
2819,Maria da F?,,,,,
2820,Marialva,-0.5023249387741089,0.0,-0.5023249387741089,-0.5023249387741089,-0.5023249387741089
2821,Marian?polis do Tocantins,-0.06446833163499832,0.0551406629383564,-0.07717747241258621,-0.12474406510591507,0.008516544476151466
2822,Mariana,0.35566309094429016,0.0,0.35566309094429016,0.35566309094429016,0.35566309094429016
2823,Mariana Pimentel,,,,,
2824,Mariano Moro,,,,,
2825,Maribondo,,,,,
2826,Maric?,,,,,
2827,Maril?ndia,0.463171124458313,0.0,0.463171124458313,0.463171124458313,0.463171124458313
2828,Maril?ndia do Sul,-0.4232986271381378,0.0,-0.4232986271381378,-0.4232986271381378,-0.4232986271381378
2829,Marilac,,,,,
2830,Marilena,,,,,
2831,Mariluz,-0.4375688433647156,0.0,-0.4375688433647156,-0.4375688433647156,-0.4375688433647156
2832,Marin?polis,,,,,
2833,Maring?,-0.03083707205951214,0.0,-0.03083707205951214,-0.03083707205951214,-0.03083707205951214
2834,Marip?,-0.49927008152008057,0.0,-0.49927008152008057,-0.49927008152008057,-0.49927008152008057
2835,Marip? de Minas,,,,,
2836,Marituba,,,,,
2837,Mariz?polis,,,,,
2838,Marli?ria,0.04687625169754028,1.3188083171844482,0.04687625169754028,-1.2719321250915527,1.3656846284866333
2839,Marmel?polis,,,,,
2840,Marmeleiro,,,,,
2841,Marques de Souza,,,,,
2842,Marquinho,0.8162173628807068,0.7756384015083313,0.8162173628807068,0.04057898372411728,1.591855764389038
2843,Martin?pole,,,,,
2844,Martin?polis,0.01853323169052601,0.01585964672267437,0.01853323169052601,0.002673584735020995,0.03439287841320038
2845,Martinho Campos,0.961999773979187,0.0,0.961999773979187,0.961999773979187,0.961999773979187
2846,Martins,,,,,
2847,Martins Soares,,,,,
2848,Maruim,,,,,
2849,Marumbi,,,,,
2850,Marzag?o,,,,,
2851,Mascote,-0.012559258379042149,0.0,-0.012559258379042149,-0.012559258379042149,-0.012559258379042149
2852,Massap?,-0.8968701362609863,0.0,-0.8968701362609863,-0.8968701362609863,-0.8968701362609863
2853,Massap? do Piau?,-0.41888609528541565,0.0,-0.41888609528541565,-0.41888609528541565,-0.41888609528541565
2854,Massaranduba,,,,,
2855,Mat?Es,-0.27191197872161865,0.1826825737953186,-0.2816677391529083,-0.4906140863895416,-0.0434541329741478
2856,Mat?Es do Norte,-0.750901997089386,0.0,-0.750901997089386,-0.750901997089386,-0.750901997089386
2857,Mat?o,,,,,
2858,Mata,0.530944287776947,0.0,0.530944287776947,0.530944287776947,0.530944287776947
2859,Mata Grande,0.5885655879974365,0.0,0.5885655879974365,0.5885655879974365,0.5885655879974365
2860,Mata Roma,,,,,
2861,Mata Verde,-0.37868422269821167,0.0,-0.37868422269821167,-0.37868422269821167,-0.37868422269821167
2862,Mata de S?o Jo?o,1.5531641244888306,0.2859325408935547,1.5531641244888306,1.2672315835952759,1.8390966653823853
2863,Mataraca,,,,,
2864,Mateiros,0.4891095459461212,0.21464043855667114,0.48893892765045166,0.21577145159244537,0.8420218825340271
2865,Matel?ndia,0.7732765674591064,0.0,0.7732765674591064,0.7732765674591064,0.7732765674591064
2866,Materl?ndia,,,,,
2867,Mateus Leme,0.005995769053697586,0.0,0.005995769053697586,0.005995769053697586,0.005995769053697586
2868,Mathias Lobato,,,,,
2869,Matias Barbosa,,,,,
2870,Matias Cardoso,0.43658456206321716,0.2481178194284439,0.34549546241760254,0.18866567313671112,0.7755924463272095
2871,Matias Ol?mpio,-0.6188427209854126,0.0,-0.6188427209854126,-0.6188427209854126,-0.6188427209854126
2872,Matina,1.5587152242660522,0.0,1.5587152242660522,1.5587152242660522,1.5587152242660522
2873,Matinha,,,,,
2874,Matinhas,,,,,
2875,Matinhos,-1.116684079170227,0.0,-1.116684079170227,-1.116684079170227,-1.116684079170227
2876,Matip?,,,,,
2877,Mato Castelhano,-0.22367408871650696,0.0,-0.22367408871650696,-0.22367408871650696,-0.22367408871650696
2878,Mato Grosso,0.6255336403846741,0.0,0.6255336403846741,0.6255336403846741,0.6255336403846741
2879,Mato Leit?o,,,,,
2880,Mato Queimado,1.0321860313415527,0.0,1.0321860313415527,1.0321860313415527,1.0321860313415527
2881,Mato Rico,-0.8899789452552795,0.0,-0.8899789452552795,-0.8899789452552795,-0.8899789452552795
2882,Mato Verde,,,,,
2883,Matos Costa,2.1043596267700195,0.0,2.1043596267700195,2.1043596267700195,2.1043596267700195
2884,Matozinhos,0.5222041010856628,0.0,0.5222041010856628,0.5222041010856628,0.5222041010856628
2885,Matrinch?,-0.6491628289222717,0.0,-0.6491628289222717,-0.6491628289222717,-0.6491628289222717
2886,Matriz de Camaragibe,,,,,
2887,Matup?,-0.3179073631763458,0.3633800148963928,-0.43707582354545593,-0.6458008885383606,0.39573410153388977
2888,Matur?ia,,,,,
2889,Matutina,0.5893866419792175,0.0,0.5893866419792175,0.5893866419792175,0.5893866419792175
2890,Mau?,,,,,
2891,Mau? da Serra,,,,,
2892,Mau?s,0.5357440710067749,0.4364069700241089,0.5583588480949402,-0.628760814666748,1.7161282300949097
2893,Mauril?ndia,,,,,
2894,Mauril?ndia do Tocantins,-1.1042970418930054,0.0,-1.1042970418930054,-1.1042970418930054,-1.1042970418930054
2895,Mauriti,0.9960078001022339,0.26990675926208496,0.9960078001022339,0.7261010408401489,1.2659145593643188
2896,Maxaranguape,,,,,
2897,Maximiliano de Almeida,,,,,
2898,Mazag?o,-0.015103778801858425,0.2229691445827484,0.02838461846113205,-0.3935772180557251,0.34598827362060547
2899,Medeiros,-0.6475952863693237,0.08235609531402588,-0.6475952863693237,-0.7299513816833496,-0.5652391910552979
2900,Medeiros Neto,,,,,
2901,Medianeira,,,,,
2902,Medicil?ndia,0.26116907596588135,0.06854599714279175,0.2534044682979584,0.16559140384197235,0.4228980839252472
2903,Medina,1.9313005208969116,0.0,1.9313005208969116,1.9313005208969116,1.9313005208969116
2904,Meleiro,,,,,
2905,Melga?o,0.2554674744606018,0.1886107176542282,0.1984466165304184,0.01872572861611843,0.6235933303833008
2906,Mendes,-1.3388471603393555,0.0,-1.3388471603393555,-1.3388471603393555,-1.3388471603393555
2907,Mendes Pimentel,,,,,
2908,Mendon?a,,,,,
2909,Merc?s,,,,,
2910,Mercedes,,,,,
2911,Meridiano,,,,,
2912,Meruoca,,,,,
2913,Mes?polis,,,,,
2914,Mesquita,,,,,
2915,Messias,,,,,
2916,Messias Targino,,,,,
2917,Miguel Alves,-0.3493488132953644,0.0,-0.3493488132953644,-0.3493488132953644,-0.3493488132953644
2918,Miguel Calmon,-0.08636083453893661,0.0,-0.08636083453893661,-0.08636083453893661,-0.08636083453893661
2919,Miguel Le?o,,,,,
2920,Miguel Pereira,-1.0799890756607056,0.0,-1.0799890756607056,-1.0799890756607056,-1.0799890756607056
2921,Miguel?polis,-0.8479058146476746,0.0,-0.8479058146476746,-0.8479058146476746,-0.8479058146476746
2922,Milagres,1.2055853605270386,0.0,1.2055853605270386,1.2055853605270386,1.2055853605270386
2923,Milagres do Maranh?o,-0.6477123498916626,0.0,-0.6477123498916626,-0.6477123498916626,-0.6477123498916626
2924,Milh?,-0.18002967536449432,0.0,-0.18002967536449432,-0.18002967536449432,-0.18002967536449432
2925,Milton Brand?o,-0.08364245295524597,0.0,-0.08364245295524597,-0.08364245295524597,-0.08364245295524597
2926,Mimoso de Goi?s,-0.34246551990509033,0.20790629088878632,-0.34246551990509033,-0.5503718256950378,-0.13455922901630402
2927,Mimoso do Sul,,,,,
2928,Mina?u,-1.8477872610092163,0.34918496012687683,-1.979264736175537,-2.141683340072632,-1.1609182357788086
2929,Minador do Negr?o,,,,,
2930,Minas Novas,1.5785120725631714,0.38343191146850586,1.6951367855072021,1.0615832805633545,1.9788161516189575
2931,Minas do Le?o,,,,,
2932,Minduri,,,,,
2933,Mineiros,-0.2206500768661499,0.42275097966194153,-0.031389232724905014,-0.9548821449279785,0.41135647892951965
2934,Mineiros do Tiet?,,,,,
2935,Ministro Andreazza,1.4398268461227417,0.0,1.4398268461227417,1.4398268461227417,1.4398268461227417
2936,Mira Estrela,,,,,
2937,Mira?,,,,,
2938,Mira?ma,-0.25110721588134766,0.0,-0.25110721588134766,-0.25110721588134766,-0.25110721588134766
2939,Mirabela,1.2733209133148193,0.011287093162536621,1.2733209133148193,1.2620338201522827,1.284608006477356
2940,Miracatu,-0.07821033895015717,0.0,-0.07821033895015717,-0.07821033895015717,-0.07821033895015717
2941,Miracema,,,,,
2942,Miracema do Tocantins,0.11859238147735596,0.08944077789783478,0.1190967783331871,-0.01377013511955738,0.2309030294418335
2943,Mirador,-0.17935694754123688,0.0,-0.17935694754123688,-0.17935694754123688,-0.17935694754123688
2944,Miradouro,,,,,
2945,Miragua?,0.34513264894485474,0.0,0.34513264894485474,0.34513264894485474,0.34513264894485474
2946,Mirand?polis,-1.1125537157058716,0.06421589851379395,-1.1125537157058716,-1.1767696142196655,-1.0483378171920776
2947,Miranda,0.721086859703064,0.09979420900344849,0.7117974758148193,0.5601990222930908,0.8872973322868347
2948,Miranda do Norte,-0.9870724081993103,0.0,-0.9870724081993103,-0.9870724081993103,-0.9870724081993103
2949,Mirandiba,,,,,
2950,Mirangaba,1.8769145011901855,0.7295112013816833,2.057217597961426,0.7411450147628784,2.6520774364471436
2951,Miranorte,-0.027667220681905746,0.10122835636138916,-0.027667220681905746,-0.1288955807685852,0.07356113940477371
2952,Mirante,1.7263433933258057,0.02765488624572754,1.7263433933258057,1.6986885070800781,1.7539982795715332
2953,Mirante da Serra,0.8670647740364075,0.0,0.8670647740364075,0.8670647740364075,0.8670647740364075
2954,Mirante do Paranapanema,0.4561760425567627,0.10960958898067474,0.4561760425567627,0.34656646847724915,0.5657856464385986
2955,Miraselva,-0.8218837380409241,0.0,-0.8218837380409241,-0.8218837380409241,-0.8218837380409241
2956,Mirassol,-0.7418684363365173,0.0,-0.7418684363365173,-0.7418684363365173,-0.7418684363365173
2957,Mirassol D'Oeste,1.7246700525283813,0.0887661799788475,1.6943023204803467,1.6343668699264526,1.8453408479690552
2958,Mirassol?ndia,,,,,
2959,Mirav?nia,1.2089475393295288,0.0,1.2089475393295288,1.2089475393295288,1.2089475393295288
2960,Mirim Doce,,,,,
2961,Mirinzal,-1.804308533668518,0.0,-1.804308533668518,-1.804308533668518,-1.804308533668518
2962,Miss?o Velha,,,,,
2963,Missal,,,,,
2964,Mocajuba,-0.33959031105041504,0.0,-0.33959031105041504,-0.33959031105041504,-0.33959031105041504
2965,Mococa,-0.6494579911231995,0.0,-0.6494579911231995,-0.6494579911231995,-0.6494579911231995
2966,Modelo,0.7126345634460449,0.0,0.7126345634460449,0.7126345634460449,0.7126345634460449
2967,Moeda,,,,,
2968,Moema,,,,,
2969,Mogeiro,0.33755937218666077,0.0,0.33755937218666077,0.33755937218666077,0.33755937218666077
2970,Mogi Gua?u,-0.9842314720153809,0.0,-0.9842314720153809,-0.9842314720153809,-0.9842314720153809
2971,Moipor?,-1.05364191532135,0.0,-1.05364191532135,-1.05364191532135,-1.05364191532135
2972,Moita Bonita,,,,,
2973,Moji das Cruzes,0.28819260001182556,1.037369728088379,0.28819260001182556,-0.7491771578788757,1.3255623579025269
2974,Moji-Mirim,-0.8282564282417297,0.0,-0.8282564282417297,-0.8282564282417297,-0.8282564282417297
2975,Moju,-0.1727103888988495,0.3118574023246765,-0.24742010235786438,-0.5666092038154602,0.7732815146446228
2976,Momba?a,-0.2798364460468292,0.19999776780605316,-0.3328321874141693,-0.4939466416835785,-0.012730483897030354
2977,Mombuca,,,,,
2978,Mon??Es,,,,,
2979,Mon??o,-1.3034746646881104,0.06255406141281128,-1.3034746646881104,-1.3660286664962769,-1.2409205436706543
2980,Monda?,,,,,
2981,Mongagu?,,,,,
2982,Monjolos,0.6327840089797974,0.0,0.6327840089797974,0.6327840089797974,0.6327840089797974
2983,Monsenhor Gil,,,,,
2984,Monsenhor Hip?lito,-1.1874972581863403,0.0,-1.1874972581863403,-1.1874972581863403,-1.1874972581863403
2985,Monsenhor Paulo,-1.1298459768295288,0.0,-1.1298459768295288,-1.1298459768295288,-1.1298459768295288
2986,Monsenhor Tabosa,-0.003423735499382019,0.24405372142791748,-0.003423735499382019,-0.2474774569272995,0.24062998592853546
2987,Montadas,,,,,
2988,Montalv?nia,1.374558687210083,0.0,1.374558687210083,1.374558687210083,1.374558687210083
2989,Montanha,0.17141354084014893,0.09004928916692734,0.17141354084014893,0.08136425167322159,0.26146283745765686
2990,Montanhas,,,,,
2991,Montauri,,,,,
2992,Monte Alegre,-0.1695573329925537,0.6060961484909058,-0.01572267711162567,-1.4026652574539185,0.7353479862213135
2993,Monte Alegre de Goi?s,0.5294977426528931,0.14940696954727173,0.5292981863021851,0.3184176981449127,0.7409768104553223
2994,Monte Alegre de Minas,-0.09739662706851959,0.3718058466911316,-0.12766867876052856,-0.5755336880683899,0.44128456711769104
2995,Monte Alegre de Sergipe,,,,,
2996,Monte Alegre do Piau?,0.7482354044914246,0.2654922604560852,0.9286214709281921,0.372867226600647,0.9432175159454346
2997,Monte Alegre do Sul,,,,,
2998,Monte Alegre dos Campos,1.6128543615341187,0.0,1.6128543615341187,1.6128543615341187,1.6128543615341187
2999,Monte Alto,-0.9366828799247742,0.0,-0.9366828799247742,-0.9366828799247742,-0.9366828799247742
3000,Monte Apraz?vel,-0.6627557277679443,0.0,-0.6627557277679443,-0.6627557277679443,-0.6627557277679443
3001,Monte Azul,1.4984474182128906,0.3426162600517273,1.4984474182128906,1.155831217765808,1.8410637378692627
3002,Monte Azul Paulista,,,,,
3003,Monte Belo,,,,,
3004,Monte Belo do Sul,,,,,
3005,Monte Carlo,-0.1289767622947693,0.0,-0.1289767622947693,-0.1289767622947693,-0.1289767622947693
3006,Monte Carmelo,-0.7801879644393921,0.0,-0.7801879644393921,-0.7801879644393921,-0.7801879644393921
3007,Monte Castelo,-2.019104480743408,0.0,-2.019104480743408,-2.019104480743408,-2.019104480743408
3008,Monte Formoso,,,,,
3009,Monte Horebe,,,,,
3010,Monte Mor,,,,,
3011,Monte Negro,-1.1909359693527222,1.2165669202804565,-1.1909359693527222,-2.4075028896331787,0.02563098818063736
3012,Monte Santo,1.4520553350448608,0.09879802912473679,1.4815454483032227,1.318459153175354,1.5756558179855347
3013,Monte Santo de Minas,-0.9983884692192078,0.0,-0.9983884692192078,-0.9983884692192078,-0.9983884692192078
3014,Monte Santo do Tocantins,-0.06611698865890503,0.17716223001480103,-0.06611698865890503,-0.24327921867370605,0.111045241355896
3015,Monte Si?o,-0.8858863115310669,0.0,-0.8858863115310669,-0.8858863115310669,-0.8858863115310669
3016,Monte das Gameleiras,,,,,
3017,Monte do Carmo,0.6759126782417297,0.19215139746665955,0.6788421869277954,0.4055204689502716,0.9404459595680237
3018,Monteir?polis,,,,,
3019,Monteiro,-1.0331940650939941,0.0,-1.0331940650939941,-1.0331940650939941,-1.0331940650939941
3020,Monteiro Lobato,,,,,
3021,Montenegro,1.3734039068222046,0.0,1.3734039068222046,1.3734039068222046,1.3734039068222046
3022,Montes Altos,-1.4304102659225464,0.20633745193481445,-1.4304102659225464,-1.6367477178573608,-1.224072813987732
3023,Montes Claros,1.1875368356704712,0.05892285704612732,1.1573433876037598,1.1353720426559448,1.2698951959609985
3024,Montes Claros de Goi?s,-0.6507763266563416,0.08901919424533844,-0.6619911193847656,-0.7641223669052124,-0.515000581741333
3025,Montezuma,2.341693878173828,0.03466379642486572,2.341693878173828,2.307029962539673,2.3763575553894043
3026,Montividiu,-0.14406822621822357,0.31837916374206543,-0.14406822621822357,-0.4624474048614502,0.17431095242500305
3027,Montividiu do Norte,-1.3058393001556396,0.678750216960907,-1.3058393001556396,-1.9845895767211914,-0.6270891427993774
3028,Mora?jo,-0.9997360110282898,0.0,-0.9997360110282898,-0.9997360110282898,-0.9997360110282898
3029,Morada Nova,-0.1658753901720047,0.053897373378276825,-0.18907460570335388,-0.21715453267097473,-0.09139703214168549
3030,Morada Nova de Minas,0.5072437524795532,0.19396410882472992,0.5072437524795532,0.3132796585559845,0.7012078762054443
3031,Moreil?ndia,0.5943589806556702,0.0,0.5943589806556702,0.5943589806556702,0.5943589806556702
3032,Moreira Sales,-0.2987642288208008,0.0,-0.2987642288208008,-0.2987642288208008,-0.2987642288208008
3033,Moreno,,,,,
3034,Morma?o,,,,,
3035,Morpar?,-0.5930874943733215,0.0,-0.5930874943733215,-0.5930874943733215,-0.5930874943733215
3036,Morretes,-1.1088436841964722,0.0,-1.1088436841964722,-1.1088436841964722,-1.1088436841964722
3037,Morrinhos,-0.15579035878181458,0.36370840668678284,-0.15579035878181458,-0.5194987654685974,0.20791804790496826
3038,Morrinhos do Sul,,,,,
3039,Morro Agudo,-1.3577823638916016,0.08314280211925507,-1.2997589111328125,-1.475360631942749,-1.298227310180664
3040,Morro Agudo de Goi?s,,,,,
3041,Morro Cabe?a No Tempo,0.8179121613502502,0.014499485492706299,0.8179121613502502,0.803412675857544,0.8324116468429565
3042,Morro Grande,0.5044646263122559,0.0,0.5044646263122559,0.5044646263122559,0.5044646263122559
3043,Morro Redondo,,,,,
3044,Morro Reuter,,,,,
3045,Morro da Fuma?a,,,,,
3046,Morro da Gar?a,,,,,
3047,Morro do Chap?u,0.9974490404129028,0.6947437524795532,0.9719867706298828,-0.09274714440107346,1.836686611175537
3048,Morro do Chap?u do Piau?,-0.5837829113006592,0.0,-0.5837829113006592,-0.5837829113006592,-0.5837829113006592
3049,Morro do Pilar,0.7561582922935486,0.0,0.7561582922935486,0.7561582922935486,0.7561582922935486
3050,Morros,-1.931318759918213,0.17709779739379883,-1.931318759918213,-2.1084165573120117,-1.754220962524414
3051,Mortugaba,2.391733407974243,0.0,2.391733407974243,2.391733407974243,2.391733407974243
3052,Morungaba,,,,,
3053,Moss?medes,,,,,
3054,Mossor?,0.9604906439781189,0.09323505312204361,1.009040117263794,0.8300491571426392,1.0423825979232788
3055,Mostardas,0.9307821989059448,0.0,0.9307821989059448,0.9307821989059448,0.9307821989059448
3056,Motuca,,,,,
3057,Mozarl?ndia,0.0557720921933651,0.18654464185237885,0.1474439948797226,-0.20429633557796478,0.22416862845420837
3058,Mu?um,,,,,
3059,Muan?,0.384061336517334,0.18261457979679108,0.37515097856521606,0.1744442731142044,0.739342212677002
3060,Mucaja?,-0.3260508179664612,0.8679407238960266,-0.16845405101776123,-3.09663462638855,0.9602846503257751
3061,Mucambo,,,,,
3062,Mucug?,1.1087979078292847,0.30667367577552795,1.045850396156311,0.7686517834663391,1.511891484260559
3063,Mucuri,-0.45161381363868713,0.1498047411441803,-0.41007763147354126,-0.6956657767295837,-0.29063424468040466
3064,Mucurici,0.27334246039390564,0.0,0.27334246039390564,0.27334246039390564,0.27334246039390564
3065,Muitos Cap?Es,0.8212955594062805,0.15986591577529907,0.8212955594062805,0.6614296436309814,0.9811614751815796
3066,Muliterno,,,,,
3067,Mulungu,-0.6016380190849304,0.0,-0.6016380190849304,-0.6016380190849304,-0.6016380190849304
3068,Mulungu do Morro,1.0072284936904907,0.0,1.0072284936904907,1.0072284936904907,1.0072284936904907
3069,Mundo Novo,-0.04153544455766678,0.0,-0.04153544455766678,-0.04153544455766678,-0.04153544455766678
3070,Munhoz,,,,,
3071,Munhoz de Melo,,,,,
